polarity, subjectivity, date, url 
0.05290909090909091,0.269030303030303,19 Feb 2016,"http://www.businesstimes.com.sg/banking-finance/jp-morgan-hires-hsbcs-wu-as-head-of-china-incorporated-unit"
0.07078787878787879,0.2935151515151515,18 Feb 2016,"http://www.businesstimes.com.sg/banking-finance/investors-cut-long-bets-in-us-bonds-jp-morgan"
0.07198660714285715,0.35993303571428575,16 Feb 2016,"http://www.businesstimes.com.sg/banking-finance/global-investment-banks-earnings-may-decline-in-2016-jp-morgan"
0.026051051051051047,0.3358858858858859,18 Jan 2016,"http://www.businesstimes.com.sg/energy-commodities/oil-producing-nations-to-sell-us240b-assets-this-year-jp-morgan"
0.07307692307692307,0.3794871794871795,26 Nov 2015,"http://www.businesstimes.com.sg/government-economy/dollar-to-surge-afresh-in-16-em-currencies-to-crumble-jp-morgan"
-0.021746753246753247,0.41943939393939395,11 Nov 2015,"http://www.businesstimes.com.sg/banking-finance/four-indicted-in-massive-hack-of-jp-morgan-chase-others"
0.05500000000000001,0.21833333333333335,04 Nov 2015,"http://www.businesstimes.com.sg/banking-finance/china-wont-risk-sudden-fall-in-yuan-jp-morgan"
-0.004999999999999999,0.2833333333333333,09 Sep 2015,"http://www.businesstimes.com.sg/energy-commodities/jp-morgan-quits-open-outcry-platform-on-lme"
-0.12326839826839828,0.5085497835497834,10 Aug 2015,"http://www.businesstimes.com.sg/energy-commodities/jp-morgan-cuts-oil-price-forecasts-for-2015-2016-expects-new-2015-lows"
0.017708333333333336,0.25833333333333336,30 May 2015,"http://www.businesstimes.com.sg/government-economy/rate-hike-will-remove-uncertainty-distortion-says-jp-morgan-chairman"
0.051923076923076926,0.13846153846153844,30 Mar 2015,"http://www.businesstimes.com.sg/banking-finance/former-jp-morgan-banker-to-head-barclays-uk-ecm-team-source"
0.08629032258064516,0.25433947772657445,27 Mar 2015,"http://www.businesstimes.com.sg/banking-finance/goldman-climbs-to-top-commodity-bank-ranking-over-jp-morgan"
-0.11959677419354837,0.35741935483870974,09 Feb 2015,"http://www.businesstimes.com.sg/banking-finance/jp-morgan-probed-over-hiring-of-china-ministers-son-wsj"
0.08797979797979798,0.28808080808080816,29 Jan 2015,"http://www.businesstimes.com.sg/government-economy/japans-trade-balance-to-turn-positive-this-year-jp-morgan-predicts"
0.1489126559714795,0.3380748663101605,21 Jan 2015,"http://www.businesstimes.com.sg/banking-finance/investment-bank-fees-soar-to-seven-year-high-led-by-jp-morgan"
0.17377848249941277,0.44267676767676767,16 Jan 2015,"http://www.businesstimes.com.sg/banking-finance/jp-morgan-forced-to-cut-deal-size-as-treasuries-tighten"
0.06875,0.3041666666666667,05 Aug 2014,"http://www.businesstimes.com.sg/companies-markets/jp-morgan-downgrades-uob-to-underweight-cuts-target-price"
0.05081168831168831,0.27770562770562773,28 Jan 2014,"http://www.businesstimes.com.sg/real-estate/jp-morgan-sign-goes-up-on-capital-tower"
